"","na","H","N","T","P","F","C","Z","A","W","H_N","H_T","H_P","H_F","H_C","H_Z","H_A","H_W","N_T","N_P","N_F","N_C","N_Z","N_A","N_W","T_P","T_F","T_C","T_Z","T_A","T_W","P_F","P_C","P_Z","P_A","P_W","F_C","F_Z","F_A","F_W","C_Z","C_A","C_W","Z_A","Z_W","A_W","H_N_T","H_N_P","H_N_F","H_N_C","H_N_Z","H_N_A","H_N_W","H_T_P","H_T_F","H_T_C","H_T_Z","H_T_A","H_T_W","H_P_F","H_P_C","H_P_Z","H_P_A","H_P_W","H_F_C","H_F_Z","H_F_A","H_F_W","H_C_Z","H_C_A","H_C_W","H_Z_A","H_Z_W","H_A_W","N_T_P","N_T_F","N_T_C","N_T_Z","N_T_A","N_T_W","N_P_F","N_P_C","N_P_Z","N_P_A","N_P_W","N_F_C","N_F_Z","N_F_A","N_F_W","N_C_Z","N_C_A","N_C_W","N_Z_A","N_Z_W","N_A_W","T_P_F","T_P_C","T_P_Z","T_P_A","T_P_W","T_F_C","T_F_Z","T_F_A","T_F_W","T_C_Z","T_C_A","T_C_W","T_Z_A","T_Z_W","T_A_W","P_F_C","P_F_Z","P_F_A","P_F_W","P_C_Z","P_C_A","P_C_W","P_Z_A","P_Z_W","P_A_W","F_C_Z","F_C_A","F_C_W","F_Z_A","F_Z_W","F_A_W","C_Z_A","C_Z_W","C_A_W","Z_A_W","H_N_T_P","H_N_T_F","H_N_T_C","H_N_T_Z","H_N_T_A","H_N_T_W","H_N_P_F","H_N_P_C","H_N_P_Z","H_N_P_A","H_N_P_W","H_N_F_C","H_N_F_Z","H_N_F_A","H_N_F_W","H_N_C_Z","H_N_C_A","H_N_C_W","H_N_Z_A","H_N_Z_W","H_N_A_W","H_T_P_F","H_T_P_C","H_T_P_Z","H_T_P_A","H_T_P_W","H_T_F_C","H_T_F_Z","H_T_F_A","H_T_F_W","H_T_C_Z","H_T_C_A","H_T_C_W","H_T_Z_A","H_T_Z_W","H_T_A_W","H_P_F_C","H_P_F_Z","H_P_F_A","H_P_F_W","H_P_C_Z","H_P_C_A","H_P_C_W","H_P_Z_A","H_P_Z_W","H_P_A_W","H_F_C_Z","H_F_C_A","H_F_C_W","H_F_Z_A","H_F_Z_W","H_F_A_W","H_C_Z_A","H_C_Z_W","H_C_A_W","H_Z_A_W","N_T_P_F","N_T_P_C","N_T_P_Z","N_T_P_A","N_T_P_W","N_T_F_C","N_T_F_Z","N_T_F_A","N_T_F_W","N_T_C_Z","N_T_C_A","N_T_C_W","N_T_Z_A","N_T_Z_W","N_T_A_W","N_P_F_C","N_P_F_Z","N_P_F_A","N_P_F_W","N_P_C_Z","N_P_C_A","N_P_C_W","N_P_Z_A","N_P_Z_W","N_P_A_W","N_F_C_Z","N_F_C_A","N_F_C_W","N_F_Z_A","N_F_Z_W","N_F_A_W","N_C_Z_A","N_C_Z_W","N_C_A_W","N_Z_A_W","T_P_F_C","T_P_F_Z","T_P_F_A","T_P_F_W","T_P_C_Z","T_P_C_A","T_P_C_W","T_P_Z_A","T_P_Z_W","T_P_A_W","T_F_C_Z","T_F_C_A","T_F_C_W","T_F_Z_A","T_F_Z_W","T_F_A_W","T_C_Z_A","T_C_Z_W","T_C_A_W","T_Z_A_W","P_F_C_Z","P_F_C_A","P_F_C_W","P_F_Z_A","P_F_Z_W","P_F_A_W","P_C_Z_A","P_C_Z_W","P_C_A_W","P_Z_A_W","F_C_Z_A","F_C_Z_W","F_C_A_W","F_Z_A_W","C_Z_A_W","H_N_T_P_F","H_N_T_P_C","H_N_T_P_Z","H_N_T_P_A","H_N_T_P_W","H_N_T_F_C","H_N_T_F_Z","H_N_T_F_A","H_N_T_F_W","H_N_T_C_Z","H_N_T_C_A","H_N_T_C_W","H_N_T_Z_A","H_N_T_Z_W","H_N_T_A_W","H_N_P_F_C","H_N_P_F_Z","H_N_P_F_A","H_N_P_F_W","H_N_P_C_Z","H_N_P_C_A","H_N_P_C_W","H_N_P_Z_A","H_N_P_Z_W","H_N_P_A_W","H_N_F_C_Z","H_N_F_C_A","H_N_F_C_W","H_N_F_Z_A","H_N_F_Z_W","H_N_F_A_W","H_N_C_Z_A","H_N_C_Z_W","H_N_C_A_W","H_N_Z_A_W","H_T_P_F_C","H_T_P_F_Z","H_T_P_F_A","H_T_P_F_W","H_T_P_C_Z","H_T_P_C_A","H_T_P_C_W","H_T_P_Z_A","H_T_P_Z_W","H_T_P_A_W","H_T_F_C_Z","H_T_F_C_A","H_T_F_C_W","H_T_F_Z_A","H_T_F_Z_W","H_T_F_A_W","H_T_C_Z_A","H_T_C_Z_W","H_T_C_A_W","H_T_Z_A_W","H_P_F_C_Z","H_P_F_C_A","H_P_F_C_W","H_P_F_Z_A","H_P_F_Z_W","H_P_F_A_W","H_P_C_Z_A","H_P_C_Z_W","H_P_C_A_W","H_P_Z_A_W","H_F_C_Z_A","H_F_C_Z_W","H_F_C_A_W","H_F_Z_A_W","H_C_Z_A_W","N_T_P_F_C","N_T_P_F_Z","N_T_P_F_A","N_T_P_F_W","N_T_P_C_Z","N_T_P_C_A","N_T_P_C_W","N_T_P_Z_A","N_T_P_Z_W","N_T_P_A_W","N_T_F_C_Z","N_T_F_C_A","N_T_F_C_W","N_T_F_Z_A","N_T_F_Z_W","N_T_F_A_W","N_T_C_Z_A","N_T_C_Z_W","N_T_C_A_W","N_T_Z_A_W","N_P_F_C_Z","N_P_F_C_A","N_P_F_C_W","N_P_F_Z_A","N_P_F_Z_W","N_P_F_A_W","N_P_C_Z_A","N_P_C_Z_W","N_P_C_A_W","N_P_Z_A_W","N_F_C_Z_A","N_F_C_Z_W","N_F_C_A_W","N_F_Z_A_W","N_C_Z_A_W","T_P_F_C_Z","T_P_F_C_A","T_P_F_C_W","T_P_F_Z_A","T_P_F_Z_W","T_P_F_A_W","T_P_C_Z_A","T_P_C_Z_W","T_P_C_A_W","T_P_Z_A_W","T_F_C_Z_A","T_F_C_Z_W","T_F_C_A_W","T_F_Z_A_W","T_C_Z_A_W","P_F_C_Z_A","P_F_C_Z_W","P_F_C_A_W","P_F_Z_A_W","P_C_Z_A_W","F_C_Z_A_W","H_N_T_P_F_C","H_N_T_P_F_Z","H_N_T_P_F_A","H_N_T_P_F_W","H_N_T_P_C_Z","H_N_T_P_C_A","H_N_T_P_C_W","H_N_T_P_Z_A","H_N_T_P_Z_W","H_N_T_P_A_W","H_N_T_F_C_Z","H_N_T_F_C_A","H_N_T_F_C_W","H_N_T_F_Z_A","H_N_T_F_Z_W","H_N_T_F_A_W","H_N_T_C_Z_A","H_N_T_C_Z_W","H_N_T_C_A_W","H_N_T_Z_A_W","H_N_P_F_C_Z","H_N_P_F_C_A","H_N_P_F_C_W","H_N_P_F_Z_A","H_N_P_F_Z_W","H_N_P_F_A_W","H_N_P_C_Z_A","H_N_P_C_Z_W","H_N_P_C_A_W","H_N_P_Z_A_W","H_N_F_C_Z_A","H_N_F_C_Z_W","H_N_F_C_A_W","H_N_F_Z_A_W","H_N_C_Z_A_W","H_T_P_F_C_Z","H_T_P_F_C_A","H_T_P_F_C_W","H_T_P_F_Z_A","H_T_P_F_Z_W","H_T_P_F_A_W","H_T_P_C_Z_A","H_T_P_C_Z_W","H_T_P_C_A_W","H_T_P_Z_A_W","H_T_F_C_Z_A","H_T_F_C_Z_W","H_T_F_C_A_W","H_T_F_Z_A_W","H_T_C_Z_A_W","H_P_F_C_Z_A","H_P_F_C_Z_W","H_P_F_C_A_W","H_P_F_Z_A_W","H_P_C_Z_A_W","H_F_C_Z_A_W","N_T_P_F_C_Z","N_T_P_F_C_A","N_T_P_F_C_W","N_T_P_F_Z_A","N_T_P_F_Z_W","N_T_P_F_A_W","N_T_P_C_Z_A","N_T_P_C_Z_W","N_T_P_C_A_W","N_T_P_Z_A_W","N_T_F_C_Z_A","N_T_F_C_Z_W","N_T_F_C_A_W","N_T_F_Z_A_W","N_T_C_Z_A_W","N_P_F_C_Z_A","N_P_F_C_Z_W","N_P_F_C_A_W","N_P_F_Z_A_W","N_P_C_Z_A_W","N_F_C_Z_A_W","T_P_F_C_Z_A","T_P_F_C_Z_W","T_P_F_C_A_W","T_P_F_Z_A_W","T_P_C_Z_A_W","T_F_C_Z_A_W","P_F_C_Z_A_W"
"207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
